6,498933e+002,9,864958e+001
6,503754e+002,9,868327e+001
6,508575e+002,9,871463e+001
6,513397e+002,9,874854e+001
6,518218e+002,9,878924e+001
6,523039e+002,9,883850e+001
6,527860e+002,9,889512e+001
6,532681e+002,9,895511e+001
6,537502e+002,9,901311e+001
6,542324e+002,9,906399e+001
6,547145e+002,9,910454e+001
6,551966e+002,9,913390e+001
6,556787e+002,9,915374e+001
6,561608e+002,9,916696e+001
6,566429e+002,9,917670e+001
6,571251e+002,9,918503e+001
6,576072e+002,9,919264e+001
6,580893e+002,9,919874e+001
6,585714e+002,9,920174e+001
6,590535e+002,9,919994e+001
6,595356e+002,9,919224e+001
6,600178e+002,9,917849e+001
6,604999e+002,9,915989e+001
6,609820e+002,9,913882e+001
6,614641e+002,9,911839e+001
6,619462e+002,9,910175e+001
6,624283e+002,9,909143e+001
6,629105e+002,9,908836e+001
6,633926e+002,9,909131e+001
6,638747e+002,9,909710e+001
6,643568e+002,9,910128e+001
6,648389e+002,9,909965e+001
6,653210e+002,9,909000e+001
6,658032e+002,9,907359e+001
6,662853e+002,9,905539e+001
6,667674e+002,9,904260e+001
6,672495e+002,9,904124e+001
6,677316e+002,9,905081e+001
6,682137e+002,9,906103e+001
6,686959e+002,9,905828e+001
6,691780e+002,9,903934e+001
6,696601e+002,9,901363e+001
6,701422e+002,9,899268e+001
6,706243e+002,9,898305e+001
6,711064e+002,9,898659e+001
6,715886e+002,9,900191e+001
6,720707e+002,9,902547e+001
6,725528e+002,9,905207e+001
6,730349e+002,9,907601e+001
6,735170e+002,9,909228e+001
6,739991e+002,9,909804e+001
6,744813e+002,9,909314e+001
6,749634e+002,9,907990e+001
6,754455e+002,9,906195e+001
6,759276e+002,9,904288e+001
6,764097e+002,9,902515e+001
6,768918e+002,9,900971e+001
6,773740e+002,9,899652e+001
6,778561e+002,9,898512e+001
6,783382e+002,9,897501e+001
6,788203e+002,9,896579e+001
6,793024e+002,9,895666e+001
6,797845e+002,9,894598e+001
6,802667e+002,9,893139e+001
6,807488e+002,9,891059e+001
6,812309e+002,9,888235e+001
