650,7913674566562,15,639656584953215
654,1302070189108,14,91313492901783
655,8906860608267,13,275185303913005
656,254923103982,13,988603362847556
657,4690465811655,12,867517841664693
659,6949396226692,12,110421126060686
672,3144654612734,12,621329049527716
677,5020839546946,13,69533238235259
679,9303309090615,15,585300923320105
680,5373926476532,14,59646466816423
688,4291952493468,16,306807622378628
694,4998126352643,15,55548850686317
701,3430540521172,14,577603430056953
702,9986769755492,13,527550875781003
702,9986769755492,12,983994259449915
703,6057387141409,12,294842120887296
709,3121190569036,10,47829532184511
709,5549437523405,11,26014327622849
709,5896329945458,9,834971107184884
715,1399117473848,8,845441540018385
715,1399117473848,7,445540593762132
715,1399117473848,6,808802843202869
715,7469734859769,8,0191869513544
720,9677044378664,6,158476177235315
721,0081752204392,5,218899740434452
725,0552534777171,4,6171049152107315
732,4845328500073,3,7657177661615435
733,3517639051383,3,1126178521514873
738,7285964469515,2,48863704258774
750,3494925857085,2,5672964416115462
763,7048508347275,2,282723375431715
777,5271796518941,1,8156977387351532
789,3748900666087,2,035210987638095
814,4956829635735,2,5803853319939805
818,3404073079878,3,0252605388125744
821,3757160009468,4,8015259100373555
827,5864245573093,5,303270478958353
828,0533951254565,7,32032844464301
828,4581029511846,7,99977421505686
828,7818692117667,6,612734206597722
837,2267725086213,7,863885060974084
851,5264490176723,7,6746108820730825
857,8668716207417,7,8881509813460156
868,6051192633877,8,458885428493645
882,0818898601251,9,118433144202527
894,8301863705524,9,698829839643707
905,1502359266128,11,231994808597065
911,4636780079672,12,503529036085837
912,4349767897143,13,15870888612777
916,6844089598567,13,810976825725078
917,2914706984484,14,527306795104252
922,581580134748,15,201206069433098
928,8256437316923,16,01820494275522
929,432705470284,16,566857402364406
939,0989962309382,17,439217239735058
939,7527550263444,18,458385895355832
943,3951254578951,18,856346989455375
946,4304341508541,21,006307534407796
946,4304341508541,20,36568723658901
946,6906034673934,19,51380486467508
951,89398979818,24,39868320240268
952,5010515367717,23,787182009030204
952,7438762322085,21,967237981135952
953,1081132753634,23,030085293426197
959,1787306612814,25,195818686620356
962,517570223536,24,15117081460906
970,1058419559336,21,701526153063398
970,1058419559336,22,651536935624193
970,7129036945253,23,28487745733139
975,5693976032594,19,331959028745075
975,5693976032594,18,866053357604144
976,1764593418511,20,505458937931294
976,1764593418511,18,237080701563897
979,9705952080499,17,548413881408706
981,6400149891774,16,682120524131037
981,6400149891774,16,041500226312266
981,9001843057167,15,209525813560617
987,7106323750954,14,318619879905711
988,3176941136871,13,344343176972984
993,4170127178577,12,448202737637857
996,816558453972,11,819230081597595
1005,0725980988204,11,065045276438212
1018,6707810432763,10,781531086783716
1033,8473245080709,10,436072620397965
1046,5956210184982,10,598874886165959
1060,625492310397,11,414798075398878
1067,2357201306186,12,17513024705248
1078,1628314252707,13,071351572788842
1080,591078379638,14,58554500399687
1084,3548611589067,14,078872586631107
1087,8758192427395,15,177633461071792
1089,0899427199229,15,701777341105327
1099,2699011055388,15,667431730732773
1106,434563822545,13,924125345859295
1107,0589701822396,13,094646856345904
1111,8547579171145,10,11576247148858
1112,1582887864106,12,070382357447002
1112,7653505250023,11,134931127109354
1112,7653505250023,10,494310829290583
1117,6892957380246,9,266455258471268
1118,2289061723286,8,73260501028895
1123,2203026896386,7,906639301629383
1126,1207087740218,7,291209340196701
1130,977202682756,6,232001915962243
1132,1913261599393,5,343869230349853
1141,904313977408,3,7095594933008016
1146,8822202338606,3,971631433317583
1158,4973348322496,4,791819541888586
1166,1867835210792,6,592350833485298
1172,864462645589,8,21678087438292
1178,1762528582667,8,972837621970982
1183,791573940241,11,149490679332516
1183,791573940241,10,068443926763322
1189,4574835004305,12,945168786854836
1189,558660456863,12,010930852535793
1191,0763148033425,13,537257243929773
1196,2026139292284,14,26631334043735
1197,4938246113124,15,126328372285442
1207,770512614616,14,774819182897872
1223,8576486872985,23,362043084114106
1223,8576486872985,22,001598524382587
1223,8576486872985,21,374178887246146
1223,8576486872985,19,46299499875346
1223,8576486872985,18,88352482027193
1224,4647104258902,17,354771836840754
1224,4647104258902,22,73889424896312
1224,4647104258902,20,81703335550678
1224,4647104258902,20,17641305768801
1224,4647104258902,18,254552164231683
1225,678833903074,24,536998948522637
1230,5353278118082,29,72747931607705
1230,5353278118082,29,086859018258266
1230,5353278118082,28,49719715322054
1230,5353278118082,27,732820661504945
1230,5353278118082,27,143158796467205
1230,5353278118082,26,458859841978978
1230,9400356375363,25,33534772875892
1231,1423895504,30,42633782278844
1231,7494512889916,25,941995738057003
1237,213006936318,33,80997775944944
1237,213006936318,33,16935746163065
1237,213006936318,32,52873716381188
1237,213006936318,31,881645953893923
1237,213006936318,31,116460598165943
1241,4624391064604,35,20187095198297
1241,4624391064604,34,604929310833654
1249,59706640359,35,621186056009805
1250,720130619985,34,73596528084204
1254,2107356168876,36,26263832824134
1260,2813530028056,33,54208199854341
1260,2813530028056,32,71509943226825
1260,2813530028056,32,074479134449476
1260,2813530028056,31,433858836630705
1260,2813530028056,30,79323853881192
1260,2813530028056,30,15261824099315
1260,2813530028056,29,511997943174364
1260,2813530028056,28,871377645355594
1260,2813530028056,28,236581168426085
1260,2813530028056,26,33219173763753
1260,2813530028056,25,80222403671472
1260,8884147413974,27,587225139273414
1260,8884147413974,26,94660484145463
1265,7449086501315,22,66609648784734
1265,7449086501315,22,05459529447488
1266,3519703887232,18,970882133610857
1266,4868729972995,24,890472521940325
1266,6988628107756,21,162302736798722
1266,959032127315,20,272506102360836
1266,959032127315,19,644989401542887
1267,3232691704702,23,297981054332226
1271,8155260360495,17,293621717503513
1271,8155260360495,16,653001419684742
1271,8155260360495,16,012381121865957
1271,8155260360495,15,371760824047186
1271,8155260360495,14,731140526228401
1271,8155260360495,14,09052022840963
1272,2202338617772,18,04101206495875
1272,4225877746412,13,234418557688173
1273,029649513233,13,741090975053936
1278,8400975826112,12,210258055590884
1278,8979129862869,10,77482486879002
1279,1002668991505,11,353324410456665
1287,920516865749,9,631871471130822
1296,0979955797206,11,2805266493409
1296,7050573183124,11,982297066496926
1296,7050573183124,10,541629374015827
1302,1686129656382,13,639174109491847
1302,1686129656382,12,78744030443734
1307,6321686129645,15,633832764063953
1308,4415842644198,14,51274724288109
1308,846292090148,15,041744306989017
1314,0063168681781,16,471007016895314
1314,6471042589142,17,927771103223108
1315,5239712146576,17,002430673040436
1320,3804651233918,18,87842897699383
1320,3804651233918,21,632368280003405
1320,3804651233918,20,991747982184634
1320,3804651233918,20,351127684365864
1320,3804651233918,19,71050738654708
1325,236959032126,22,46226275672319
1327,6652059864932,23,56150894957132
1333,7358233724112,25,13151399763477
1334,342885111003,23,27395779316403
1336,7711320653698,17,963361119768592
1337,9852555425537,21,850761563350716
1337,9852555425537,20,9509812359598
1337,9852555425537,20,316184759030293
1337,9852555425537,19,658092998543722
1337,9852555425537,19,017472700724937
1338,4405518464973,18,25819205228747
1338,5923172811454,25,869197976941237
1341,6276259741044,15,197046197369332
1343,1886418733402,14,419150121446535
1343,4488111898795,16,36181037522165
1343,4488111898795,13,566376348376082
1343,8130482330348,15,674599510288786
1343,882426717445,17,16882555559077
1344,7843470147814,13,12958978168146
1363,117611520253,11,740608499592568
1363,4818485634082,11,353324410456665
1382,8268826332,9,751773665909724
1390,4353897568835,8,284170801815804
1400,512614617507,7,815353220230236
1400,8768516606624,8,586177513644657
1408,4044172192002,12,995641901228453
1408,7079480884963,10,021125382038079
1409,011478957792,12,427819364525433
1409,2716482743317,9,377385180171487
1409,6185406963837,11,484360380465063
1414,3536222573998,19,92016493856049
1414,4750346051183,14,381711272872707
1414,4750346051183,16,303572166329033
1415,233861778358,17,715848731974972
